Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 6:30,3/24/2019 16:20,590,6,1,13339
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/12/2019 8:20,4/12/2019 11:20,180,4,0,7229
IndiGo,3,DEL,COK,DEL-COK,1,5/18/2019 5:05,5/18/2019 16:10,665,5,1,6818
Jet Airways,4,DEL,COK,DEL-COK,2,6/6/2019 6:45,6/6/2019 4:25,1300,3,0,13376
IndiGo,3,DEL,COK,DEL-COK,1,6/9/2019 15:00,6/9/2019 1:30,630,6,1,6316
Air India,1,DEL,COK,DEL-COK,0,6/18/2019 18:05,6/18/2019 21:10,185,1,0,5201
IndiGo,3,DEL,COK,DEL-COK,1,5/18/2019 23:30,5/18/2019 4:35,305,5,1,10958
IndiGo,3,MAA,CCU,MAA-CCU,0,6/21/2019 11:35,6/21/2019 14:00,145,4,0,3858
Jet Airways,4,DEL,COK,DEL-COK,1,6/9/2019 13:00,6/9/2019 19:00,360,6,1,10262
Air India,1,CCU,BLR,CCU-BLR,1,5/24/2019 9:10,5/24/2019 13:15,245,4,0,8996
Jet Airways,4,DEL,COK,DEL-COK,2,3/27/2019 5:10,3/27/2019 19:45,2315,2,0,8098
SpiceJet,8,MAA,CCU,MAA-CCU,0,5/1/2019 8:20,5/1/2019 10:35,135,2,0,3543
Multiple carriers,6,DEL,COK,DEL-COK,1,5/24/2019 7:30,5/24/2019 19:00,690,4,0,10529
Jet Airways,4,DEL,COK,DEL-COK,1,3/21/2019 2:15,3/21/2019 18:50,995,3,0,7438
Jet Airways,4,DEL,COK,DEL-COK,1,5/9/2019 14:00,5/9/2019 4:25,865,3,0,12373
IndiGo,3,BLR,DEL,BLR-DEL,0,5/27/2019 7:10,5/27/2019 10:05,175,0,0,4823
Jet Airways,4,BLR,DEL,BLR-DEL,0,6/21/2019 8:20,6/21/2019 11:20,180,4,0,5769
Multiple carriers,6,DEL,COK,DEL-COK,1,3/21/2019 7:00,3/21/2019 13:20,380,3,0,9042
Air India,1,DEL,COK,DEL-COK,1,4/6/2019 17:20,4/6/2019 9:25,965,5,1,4697
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/9/2019 14:05,5/9/2019 19:50,345,3,0,10844
Air Asia,0,BLR,DEL,BLR-DEL,0,6/9/2019 4:55,6/9/2019 7:45,170,6,1,8420
Multiple carriers,6,DEL,COK,DEL-COK,1,3/6/2019 7:10,3/6/2019 16:10,540,2,0,7563
Air India,1,DEL,COK,DEL-COK,1,5/15/2019 20:40,5/15/2019 9:25,765,2,0,7480
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/6/2019 11:10,5/6/2019 14:05,175,0,0,4030
Multiple carriers,6,DEL,COK,DEL-COK,1,6/12/2019 7:10,6/12/2019 22:30,920,2,0,6513
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 10:20,6/9/2019 17:35,435,6,1,8355
Multiple carriers,6,DEL,COK,DEL-COK,2,5/21/2019 15:05,5/21/2019 1:30,625,1,0,16655
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 5:45,5/18/2019 18:15,750,5,1,10844
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/21/2019 17:10,6/21/2019 19:40,150,4,0,3873
IndiGo,3,CCU,BLR,CCU-BLR,0,6/9/2019 15:15,6/9/2019 17:45,150,6,1,5224
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 16:30,5/15/2019 12:00,1170,2,0,10844
IndiGo,3,CCU,BLR,CCU-BLR,0,3/3/2019 5:30,3/3/2019 8:20,170,6,1,4778
Jet Airways,4,DEL,COK,DEL-COK,1,3/9/2019 20:50,3/9/2019 18:50,1320,5,1,16289
Air India,1,DEL,COK,DEL-COK,0,3/18/2019 5:10,3/18/2019 8:00,170,0,0,5674
Air India,1,BOM,HYD,BOM-HYD,2,3/12/2019 6:00,3/12/2019 11:55,1795,1,0,12854
Air India,1,BLR,DEL,BLR-DEL,1,3/9/2019 22:00,3/9/2019 11:05,785,5,1,8425
Jet Airways,4,DEL,COK,DEL-COK,2,3/21/2019 5:30,3/21/2019 18:50,2240,3,0,9328
Multiple carriers,6,DEL,COK,DEL-COK,1,3/3/2019 2:15,3/3/2019 15:30,795,6,1,17057
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/3/2019 19:50,5/3/2019 22:50,180,4,0,7229
IndiGo,3,DEL,COK,DEL-COK,1,3/3/2019 11:30,3/3/2019 21:00,570,6,1,14871
Jet Airways,4,DEL,COK,DEL-COK,2,6/27/2019 12:15,6/27/2019 19:00,1845,3,0,14300
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 21:10,6/12/2019 9:20,730,2,0,8529
Multiple carriers,6,DEL,COK,DEL-COK,1,6/9/2019 4:55,6/9/2019 19:00,845,6,1,10877
IndiGo,3,CCU,BLR,CCU-BLR,1,5/21/2019 17:35,5/21/2019 22:15,280,1,0,5386
Multiple carriers,6,DEL,COK,DEL-COK,1,3/27/2019 10:45,3/27/2019 18:50,485,2,0,11622
Multiple carriers,6,DEL,COK,DEL-COK,1,5/27/2019 3:50,5/27/2019 19:00,910,0,0,10197
Air Asia,0,DEL,COK,DEL-COK,1,5/21/2019 16:45,5/21/2019 22:30,345,1,0,8028
IndiGo,3,BOM,HYD,BOM-HYD,0,6/1/2019 12:00,6/1/2019 13:30,90,5,1,2754
Air India,1,BLR,DEL,BLR-DEL,1,3/3/2019 8:15,3/3/2019 21:25,790,6,1,6781
SpiceJet,8,CCU,BLR,CCU-BLR,0,5/21/2019 17:10,5/21/2019 19:40,150,1,0,3841
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 10:20,6/6/2019 19:15,535,3,0,8266
IndiGo,3,BLR,DEL,BLR-DEL,0,3/24/2019 7:10,3/24/2019 10:05,175,6,1,6144
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/24/2019 11:10,4/24/2019 14:05,175,2,0,4544
Jet Airways,4,DEL,COK,DEL-COK,2,6/3/2019 5:30,6/3/2019 12:35,425,0,0,14441
Air India,1,BOM,HYD,BOM-HYD,0,6/12/2019 21:05,6/12/2019 22:25,80,2,0,3100
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 20:25,5/18/2019 14:25,1080,5,1,13067
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 18:55,6/12/2019 23:35,1720,2,0,8529
IndiGo,3,DEL,COK,DEL-COK,1,5/15/2019 8:35,5/15/2019 16:10,455,2,0,6442
Multiple carriers,6,DEL,COK,DEL-COK,1,6/27/2019 10:20,6/27/2019 21:00,640,3,0,6480
Air India,1,BLR,DEL,BLR-DEL,1,3/3/2019 10:30,3/3/2019 11:20,1490,6,1,11003
Vistara,10,BLR,DEL,BLR-DEL,0,6/12/2019 21:00,6/12/2019 23:50,170,2,0,4668
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/9/2019 6:30,5/9/2019 4:40,1330,3,0,13941
Vistara,10,CCU,BLR,CCU-BLR,1,5/12/2019 7:10,5/12/2019 18:50,700,6,1,8820
Air India,1,DEL,COK,DEL-COK,1,3/9/2019 17:45,3/9/2019 23:00,315,5,1,9064
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 8:25,6/6/2019 19:50,685,3,0,10844
Jet Airways,4,DEL,COK,DEL-COK,2,5/18/2019 5:30,5/18/2019 19:00,810,5,1,15129
Multiple carriers,6,DEL,COK,DEL-COK,1,5/9/2019 7:10,5/9/2019 16:10,540,3,0,6513
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 17:00,6/9/2019 23:35,395,6,1,14676
IndiGo,3,BLR,DEL,BLR-DEL,0,5/18/2019 7:10,5/18/2019 10:05,175,5,1,4823
IndiGo,3,CCU,BLR,CCU-BLR,0,4/12/2019 15:15,4/12/2019 17:45,150,4,0,4174
Jet Airways,4,DEL,COK,DEL-COK,2,3/9/2019 15:55,3/9/2019 4:25,750,5,1,19172
SpiceJet,8,BLR,DEL,BLR-DEL,0,4/12/2019 5:55,4/12/2019 8:35,160,4,0,4423
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/12/2019 6:55,6/12/2019 9:30,155,2,0,3873
IndiGo,3,DEL,COK,DEL-COK,1,6/3/2019 21:50,6/3/2019 3:35,345,0,0,7189
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 6:30,6/6/2019 4:40,1330,3,0,13731
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/12/2019 9:35,5/12/2019 10:55,1520,6,1,14151
Air India,1,MAA,CCU,MAA-CCU,0,5/21/2019 11:40,5/21/2019 13:55,135,1,0,4667
Jet Airways,4,DEL,COK,DEL-COK,2,3/21/2019 19:10,3/21/2019 4:25,1995,3,0,8834
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/1/2019 20:25,5/1/2019 19:10,1365,2,0,11467
Vistara,10,BOM,HYD,BOM-HYD,1,3/6/2019 8:45,3/6/2019 16:45,480,2,0,12395
Multiple carriers,6,DEL,COK,DEL-COK,1,5/21/2019 17:15,5/21/2019 0:55,460,1,0,7858
IndiGo,3,CCU,BLR,CCU-BLR,0,5/24/2019 20:20,5/24/2019 22:55,155,4,0,4804
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 20:25,6/9/2019 9:45,800,6,1,13469
IndiGo,3,DEL,COK,DEL-COK,0,3/6/2019 14:30,3/6/2019 17:35,185,2,0,7673
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 17:00,6/9/2019 18:00,1500,6,1,14151
Jet Airways,4,DEL,COK,DEL-COK,1,6/24/2019 15:00,6/24/2019 12:35,1295,0,0,10262
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 9:40,6/24/2019 12:35,1615,0,0,13014
Jet Airways,4,DEL,COK,DEL-COK,1,5/9/2019 13:00,5/9/2019 19:00,360,3,0,12373
Jet Airways,4,DEL,COK,DEL-COK,1,5/18/2019 10:00,5/18/2019 19:00,540,5,1,11399
SpiceJet,8,BLR,DEL,BLR-DEL,0,5/6/2019 9:30,5/6/2019 12:20,170,0,0,3971
Multiple carriers,6,DEL,COK,DEL-COK,1,6/27/2019 6:00,6/27/2019 21:00,900,3,0,6007
Air India,1,BLR,DEL,BLR-DEL,1,3/15/2019 10:30,3/15/2019 22:55,745,4,0,6383
IndiGo,3,BLR,DEL,BLR-DEL,0,5/12/2019 8:30,5/12/2019 11:20,170,6,1,5740
SpiceJet,8,BOM,HYD,BOM-HYD,0,6/15/2019 13:15,6/15/2019 14:45,90,5,1,1965
Multiple carriers,6,DEL,COK,DEL-COK,2,3/21/2019 7:10,3/21/2019 21:20,850,3,0,5935
IndiGo,3,CCU,BLR,CCU-BLR,0,4/6/2019 9:35,4/6/2019 12:20,165,5,1,4174
IndiGo,3,DEL,COK,DEL-COK,1,3/21/2019 4:45,3/21/2019 13:20,515,3,0,7738
Air India,1,DEL,COK,DEL-COK,2,5/24/2019 22:00,5/24/2019 19:15,1275,4,0,10441
Air India,1,BOM,HYD,BOM-HYD,0,3/15/2019 21:05,3/15/2019 22:25,80,4,0,3100
Jet Airways,4,DEL,COK,DEL-COK,1,6/6/2019 17:30,6/6/2019 19:00,1530,3,0,14714
Vistara,10,CCU,BLR,CCU-BLR,1,6/9/2019 17:00,6/9/2019 18:50,1550,6,1,9135
Air India,1,CCU,BLR,CCU-BLR,1,4/1/2019 16:50,4/1/2019 18:30,1540,0,0,7893
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 17:00,5/6/2019 23:35,395,0,0,12121
Air India,1,DEL,COK,DEL-COK,0,6/9/2019 14:10,6/9/2019 17:10,180,6,1,6094
IndiGo,3,BLR,DEL,BLR-DEL,0,6/9/2019 10:10,6/9/2019 13:00,170,6,1,4423
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/21/2019 20:35,3/21/2019 7:40,665,3,0,7832
Vistara,10,BLR,DEL,BLR-DEL,0,4/3/2019 11:30,4/3/2019 14:20,170,2,0,5403
SpiceJet,8,CCU,BLR,CCU-BLR,0,4/1/2019 9:00,4/1/2019 11:25,145,0,0,3841
Jet Airways,4,DEL,COK,DEL-COK,2,3/21/2019 10:45,3/21/2019 4:25,1060,3,0,11093
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/24/2019 19:50,4/24/2019 22:50,180,2,0,7229
IndiGo,3,BLR,DEL,BLR-DEL,0,5/27/2019 16:55,5/27/2019 19:55,180,0,0,4823
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/1/2019 9:35,5/1/2019 19:10,575,2,0,11467
IndiGo,3,CCU,BLR,CCU-BLR,1,5/1/2019 7:10,5/1/2019 12:40,330,2,0,6111
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/9/2019 17:00,5/9/2019 10:55,1075,3,0,8066
IndiGo,3,DEL,COK,DEL-COK,1,3/27/2019 4:45,3/27/2019 21:00,975,2,0,7258
Air India,1,DEL,COK,DEL-COK,0,3/27/2019 5:10,3/27/2019 8:00,170,2,0,4729
Multiple carriers,6,DEL,COK,DEL-COK,1,3/6/2019 9:10,3/6/2019 18:50,580,2,0,15135
Air India,1,CCU,BLR,CCU-BLR,2,5/24/2019 9:25,5/24/2019 1:20,955,4,0,12718
Jet Airways,4,BOM,HYD,BOM-HYD,0,6/18/2019 2:55,6/18/2019 4:20,85,1,0,5678
IndiGo,3,DEL,COK,DEL-COK,1,6/24/2019 6:50,6/24/2019 12:10,320,0,0,5298
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 11:40,3/6/2019 0:45,785,2,0,14815
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 5:30,6/24/2019 4:25,1375,0,0,13014
SpiceJet,8,CCU,BLR,CCU-BLR,0,5/18/2019 9:00,5/18/2019 11:25,145,5,1,4491
Multiple carriers,6,DEL,COK,DEL-COK,1,3/27/2019 10:20,3/27/2019 18:50,510,2,0,11421
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 8:00,3/18/2019 7:40,1420,0,0,12284
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/12/2019 6:00,5/12/2019 8:45,165,6,1,7229
IndiGo,3,BLR,DEL,BLR-DEL,0,4/15/2019 7:10,4/15/2019 10:05,175,0,0,4823
Jet Airways,4,DEL,COK,DEL-COK,1,6/27/2019 20:55,6/27/2019 4:25,450,3,0,12898
Multiple carriers,6,DEL,COK,DEL-COK,1,6/27/2019 7:05,6/27/2019 21:00,835,3,0,13587
Jet Airways,4,DEL,COK,DEL-COK,1,5/18/2019 9:00,5/18/2019 4:25,1165,5,1,12373
Multiple carriers,6,DEL,COK,DEL-COK,1,3/21/2019 7:10,3/21/2019 22:20,910,3,0,5999
Air India,1,CCU,BLR,CCU-BLR,2,5/18/2019 8:20,5/18/2019 18:30,610,5,1,10907
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 9:35,6/6/2019 21:05,690,3,0,14151
IndiGo,3,BLR,DEL,BLR-DEL,0,5/12/2019 23:30,5/12/2019 2:20,170,6,1,4591
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 14:05,3/6/2019 20:20,375,2,0,19225
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 14:05,5/6/2019 12:00,1315,0,0,9663
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/1/2019 6:30,5/1/2019 18:15,705,2,0,10844
Multiple carriers,6,DEL,COK,DEL-COK,1,5/9/2019 13:00,5/9/2019 21:00,480,3,0,13727
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 9:35,5/18/2019 21:05,690,5,1,14151
Jet Airways,4,DEL,COK,DEL-COK,1,6/27/2019 18:15,6/27/2019 12:35,1100,3,0,10262
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/12/2019 9:00,6/12/2019 11:25,145,2,0,3873
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 19:30,6/24/2019 4:25,535,0,0,13014
Air India,1,CCU,BLR,CCU-BLR,0,6/21/2019 14:15,6/21/2019 16:45,150,4,0,5510
Jet Airways,4,DEL,COK,DEL-COK,2,3/9/2019 10:45,3/9/2019 4:25,1060,5,1,17282
Multiple carriers,6,DEL,COK,DEL-COK,2,3/27/2019 9:45,3/27/2019 21:20,695,2,0,6653
IndiGo,3,DEL,COK,DEL-COK,1,3/3/2019 9:55,3/3/2019 15:10,315,6,1,12214
Air India,1,BOM,HYD,BOM-HYD,0,5/1/2019 13:55,5/1/2019 15:25,90,2,0,3625
IndiGo,3,BLR,DEL,BLR-DEL,0,3/3/2019 8:30,3/3/2019 11:30,180,6,1,6860
GoAir,2,DEL,COK,DEL-COK,1,6/24/2019 10:35,6/24/2019 19:35,540,0,0,3876
Vistara,10,BLR,DEL,BLR-DEL,0,4/27/2019 19:30,4/27/2019 22:15,165,5,1,5613
Air India,1,DEL,COK,DEL-COK,2,3/27/2019 5:55,3/27/2019 7:40,1545,2,0,8971
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/21/2019 19:50,5/21/2019 22:50,180,1,0,4030
IndiGo,3,DEL,COK,DEL-COK,1,3/27/2019 15:00,3/27/2019 1:35,635,2,0,8075
Multiple carriers,6,DEL,COK,DEL-COK,1,6/15/2019 6:00,6/15/2019 21:00,900,5,1,7005
IndiGo,3,CCU,BLR,CCU-BLR,0,3/6/2019 22:10,3/6/2019 0:55,165,2,0,4778
Vistara,10,MAA,CCU,MAA-CCU,0,5/9/2019 7:05,5/9/2019 9:20,135,3,0,3687
Jet Airways,4,DEL,COK,DEL-COK,1,6/9/2019 11:30,6/9/2019 4:25,1015,6,1,10262
Air India,1,DEL,COK,DEL-COK,2,3/3/2019 5:55,3/3/2019 7:40,1545,6,1,15113
IndiGo,3,DEL,COK,DEL-COK,1,5/6/2019 10:35,5/6/2019 1:30,895,0,0,6979
Multiple carriers,6,DEL,COK,DEL-COK,1,3/21/2019 7:05,3/21/2019 16:10,545,3,0,6717
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 8:55,3/6/2019 23:00,845,2,0,16736
Air India,1,BLR,DEL,BLR-DEL,1,3/15/2019 11:50,3/15/2019 19:50,480,4,0,7192
IndiGo,3,CCU,BLR,CCU-BLR,1,4/15/2019 6:20,4/15/2019 10:30,250,0,0,4226
Multiple carriers,6,DEL,COK,DEL-COK,1,5/21/2019 8:30,5/21/2019 19:00,630,1,0,9627
Jet Airways,4,DEL,COK,DEL-COK,1,4/3/2019 2:15,4/3/2019 19:00,1005,2,0,4757
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/24/2019 14:05,5/24/2019 22:35,510,4,0,14571
Air Asia,0,CCU,BLR,CCU-BLR,1,4/1/2019 6:50,4/1/2019 10:30,220,0,0,5162
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 16:30,5/18/2019 16:20,1430,5,1,10844
SpiceJet,8,CCU,BLR,CCU-BLR,0,3/21/2019 9:00,3/21/2019 11:30,150,3,0,3815
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 11:40,3/6/2019 9:30,1310,2,0,17261
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 21:25,3/6/2019 7:40,615,2,0,16736
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/21/2019 9:00,6/21/2019 11:25,145,4,0,3841
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/24/2019 14:05,5/24/2019 20:45,400,4,0,10844
IndiGo,3,DEL,COK,DEL-COK,1,3/21/2019 10:45,3/21/2019 21:00,615,3,0,6838
Air India,1,CCU,BLR,CCU-BLR,1,5/12/2019 12:00,5/12/2019 13:15,1515,6,1,6612
Air India,1,BLR,DEL,BLR-DEL,0,3/9/2019 13:20,3/9/2019 16:10,170,5,1,8851
Vistara,10,BOM,HYD,BOM-HYD,1,3/6/2019 8:45,3/6/2019 19:55,670,2,0,12395
Air Asia,0,BLR,DEL,BLR-DEL,0,6/24/2019 4:55,6/24/2019 7:45,170,0,0,4282
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 20:00,5/21/2019 9:20,800,1,0,14781
Multiple carriers,6,DEL,COK,DEL-COK,1,6/12/2019 9:45,6/12/2019 22:30,765,2,0,9646
IndiGo,3,DEL,COK,DEL-COK,1,5/27/2019 15:00,5/27/2019 1:30,630,0,0,6628
Vistara,10,BLR,DEL,BLR-DEL,0,6/18/2019 7:00,6/18/2019 9:40,160,1,0,4668
Multiple carriers,6,DEL,COK,DEL-COK,1,3/6/2019 18:00,3/6/2019 1:35,455,2,0,16863
Multiple carriers,6,DEL,COK,DEL-COK,1,6/9/2019 7:00,6/9/2019 19:00,720,6,1,12192
Jet Airways,4,DEL,COK,DEL-COK,1,3/21/2019 2:15,3/21/2019 4:25,1570,3,0,12719
Jet Airways,4,DEL,COK,DEL-COK,1,5/21/2019 21:50,5/21/2019 12:35,885,1,0,12898
Jet Airways,4,DEL,COK,DEL-COK,1,6/3/2019 19:45,6/3/2019 19:00,1395,0,0,10262
SpiceJet,8,CCU,BLR,CCU-BLR,1,5/24/2019 15:55,5/24/2019 21:25,330,4,0,7804
IndiGo,3,CCU,BLR,CCU-BLR,0,4/18/2019 4:40,4/18/2019 7:15,155,3,0,4174
IndiGo,3,BOM,HYD,BOM-HYD,0,6/27/2019 20:05,6/27/2019 21:40,95,3,0,2227
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 22:50,3/18/2019 9:00,610,0,0,11087
Multiple carriers,6,DEL,COK,DEL-COK,1,3/21/2019 8:00,3/21/2019 18:50,650,3,0,11667
Air India,1,DEL,COK,DEL-COK,0,3/6/2019 18:05,3/6/2019 21:10,185,2,0,7931
IndiGo,3,MAA,CCU,MAA-CCU,0,6/12/2019 22:05,6/12/2019 0:25,140,2,0,5277
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 6:30,6/12/2019 18:15,705,2,0,13626
Jet Airways,4,DEL,COK,DEL-COK,1,5/18/2019 18:15,5/18/2019 4:25,610,5,1,12373
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 6:30,3/24/2019 18:10,700,6,1,10031
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/12/2019 16:30,5/12/2019 20:45,1695,6,1,10844
GoAir,2,DEL,COK,DEL-COK,1,5/9/2019 10:35,5/9/2019 19:35,540,3,0,6591
Jet Airways,4,DEL,COK,DEL-COK,1,4/1/2019 18:15,4/1/2019 19:00,1485,0,0,5406
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 21:10,5/15/2019 16:20,1150,2,0,10844
SpiceJet,8,BOM,HYD,BOM-HYD,0,5/27/2019 22:45,5/27/2019 0:15,90,0,0,2017
Jet Airways,4,DEL,COK,DEL-COK,1,5/9/2019 10:00,5/9/2019 12:35,1595,3,0,12373
Air India,1,DEL,COK,DEL-COK,1,6/6/2019 7:00,6/6/2019 19:15,735,3,0,8669
Air Asia,0,DEL,COK,DEL-COK,1,3/27/2019 7:55,3/27/2019 15:45,470,2,0,6151
Multiple carriers,6,DEL,COK,DEL-COK,1,5/18/2019 9:45,5/18/2019 22:30,765,5,1,10348
Jet Airways,4,BLR,DEL,BLR-DEL,0,3/24/2019 19:55,3/24/2019 22:35,160,6,1,8016
IndiGo,3,BLR,DEL,BLR-DEL,0,6/12/2019 8:30,6/12/2019 11:20,170,2,0,4823
Air India,1,CCU,BLR,CCU-BLR,0,5/21/2019 14:15,5/21/2019 16:45,150,1,0,5510
Air India,1,BOM,HYD,BOM-HYD,0,3/18/2019 6:20,3/18/2019 7:40,80,0,0,3100
Jet Airways,4,DEL,COK,DEL-COK,1,6/27/2019 18:15,6/27/2019 19:00,1485,3,0,10262
Jet Airways,4,DEL,COK,DEL-COK,1,6/1/2019 11:30,6/1/2019 19:00,450,5,1,14714
Jet Airways,4,DEL,COK,DEL-COK,1,6/15/2019 10:00,6/15/2019 19:00,540,5,1,10262
Air India,1,BLR,DEL,BLR-DEL,0,6/18/2019 17:00,6/18/2019 19:50,170,1,0,6961
IndiGo,3,DEL,COK,DEL-COK,1,5/27/2019 17:30,5/27/2019 1:30,480,0,0,6206
Air India,1,BLR,DEL,BLR-DEL,2,3/15/2019 8:15,3/15/2019 22:55,880,4,0,7904
Jet Airways,4,DEL,COK,DEL-COK,2,6/27/2019 19:10,6/27/2019 12:35,1045,3,0,12819
Jet Airways,4,DEL,COK,DEL-COK,1,6/15/2019 21:50,6/15/2019 12:35,885,5,1,10262
IndiGo,3,BLR,DEL,BLR-DEL,0,4/21/2019 1:30,4/21/2019 4:15,165,6,1,4591
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 9:40,6/24/2019 12:35,1615,0,0,10368
Multiple carriers,6,DEL,COK,DEL-COK,1,5/9/2019 7:05,5/9/2019 19:15,730,3,0,11142
Air India,1,DEL,COK,DEL-COK,0,4/6/2019 5:10,4/6/2019 8:00,170,5,1,4729
Multiple carriers,6,DEL,COK,DEL-COK,1,5/9/2019 13:00,5/9/2019 1:30,750,3,0,9424
Multiple carriers,6,DEL,COK,DEL-COK,1,3/6/2019 9:00,3/6/2019 15:30,390,2,0,15136
Air India,1,DEL,COK,DEL-COK,2,5/18/2019 17:15,5/18/2019 7:40,865,5,1,12199
Jet Airways,4,DEL,COK,DEL-COK,1,6/12/2019 11:30,6/12/2019 4:25,1015,2,0,10262
IndiGo,3,DEL,COK,DEL-COK,0,4/3/2019 14:20,4/3/2019 17:35,195,2,0,4729
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/9/2019 17:10,6/9/2019 19:40,150,6,1,3841
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 18:55,5/18/2019 9:20,865,5,1,14388
IndiGo,3,BOM,HYD,BOM-HYD,0,6/27/2019 2:35,6/27/2019 4:05,90,3,0,2754
Air India,1,BLR,DEL,BLR-DEL,2,3/3/2019 8:50,3/3/2019 10:35,1545,6,1,12358
Air India,1,CCU,BLR,CCU-BLR,2,5/15/2019 9:10,5/15/2019 4:40,1170,2,0,6117
Jet Airways,4,DEL,COK,DEL-COK,2,5/24/2019 5:30,5/24/2019 4:25,1375,4,0,15129
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 21:10,5/15/2019 8:15,665,2,0,14388
Air India,1,DEL,COK,DEL-COK,1,6/24/2019 12:30,6/24/2019 9:25,1255,0,0,7480
Multiple carriers,6,DEL,COK,DEL-COK,1,6/27/2019 6:00,6/27/2019 12:35,395,3,0,10791
Jet Airways,4,DEL,COK,DEL-COK,1,3/27/2019 7:05,3/27/2019 4:25,1280,2,0,12452
IndiGo,3,CCU,BLR,CCU-BLR,1,5/21/2019 19:55,5/21/2019 23:50,235,1,0,4226
Vistara,10,BLR,DEL,BLR-DEL,0,4/15/2019 21:00,4/15/2019 23:50,170,0,0,5403
Multiple carriers,6,DEL,COK,DEL-COK,1,6/1/2019 9:45,6/1/2019 22:30,765,5,1,9646
Air Asia,0,BLR,DEL,BLR-DEL,0,6/3/2019 4:55,6/3/2019 7:45,170,0,0,4282
Multiple carriers,6,DEL,COK,DEL-COK,1,3/27/2019 8:55,3/27/2019 15:30,395,2,0,7845
IndiGo,3,MAA,CCU,MAA-CCU,0,3/21/2019 19:35,3/21/2019 21:55,140,3,0,3384
IndiGo,3,BLR,DEL,BLR-DEL,0,5/6/2019 18:55,5/6/2019 21:50,175,0,0,4823
IndiGo,3,MAA,CCU,MAA-CCU,0,6/15/2019 19:35,6/15/2019 21:55,140,5,1,3597
