Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
Air India,1,DEL,COK,DEL-COK,2,2019-05-27 17:15:00,2019-05-27 07:40:00,865,0,0,13879
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-09 17:15:00,2019-04-09 19:50:00,155,1,0,4174
Air India,1,DEL,COK,DEL-COK,2,2019-05-09 19:45:00,2019-05-09 19:15:00,1410,3,0,10178
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-12 11:45:00,2019-06-12 04:25:00,1000,2,0,13882
Vistara,10,BLR,DEL,BLR-DEL,0,2019-05-21 19:30:00,2019-05-21 22:15:00,165,1,0,4878
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-27 09:45:00,2019-06-27 12:35:00,170,3,0,4668
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 20:00:00,2019-05-21 22:35:00,1595,1,0,10844
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 08:45:00,2019-06-27 21:00:00,735,3,0,7005
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-21 02:15:00,2019-05-21 12:35:00,620,1,0,12898
Air India,1,DEL,COK,DEL-COK,1,2019-06-15 03:50:00,2019-06-15 19:15:00,925,5,1,9929
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 10:00:00,2019-06-01 19:00:00,540,5,1,14714
Air India,1,DEL,COK,DEL-COK,0,2019-04-21 05:10:00,2019-04-21 08:00:00,170,6,1,6094
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 11:40:00,2019-03-06 23:00:00,680,2,0,16736
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-03 11:10:00,2019-04-03 14:05:00,175,2,0,7229
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-18 04:55:00,2019-05-18 12:35:00,460,5,1,8882
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 08:00:00,2019-05-09 19:00:00,660,3,0,10197
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-12 20:20:00,2019-05-12 22:55:00,155,6,1,4804
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-03 07:30:00,2019-03-03 13:20:00,350,6,1,13628
Vistara,10,DEL,COK,DEL-COK,0,2019-05-27 14:40:00,2019-05-27 17:50:00,190,0,0,6216
Air India,1,DEL,COK,DEL-COK,1,2019-05-21 05:15:00,2019-05-21 06:50:00,1535,1,0,7480
Air India,1,CCU,BLR,CCU-BLR,1,2019-06-12 10:00:00,2019-06-12 16:15:00,375,2,0,11936
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-03-18 08:20:00,2019-03-18 10:35:00,135,0,0,3859
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-12 20:00:00,2019-05-12 10:05:00,845,6,1,8586
Vistara,10,BLR,DEL,BLR-DEL,0,2019-03-01 21:10:00,2019-03-01 00:05:00,175,4,0,21730
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-01 17:10:00,2019-06-01 01:30:00,500,5,1,6628
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-01 12:00:00,2019-05-01 07:55:00,1195,2,0,10151
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 17:00:00,2019-05-21 14:25:00,1285,1,0,11467
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-15 05:10:00,2019-06-15 10:05:00,295,5,1,7010
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-03 17:45:00,2019-04-03 20:45:00,180,2,0,7229
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-09 13:10:00,2019-03-09 16:10:00,180,5,1,8033
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-18 11:10:00,2019-05-18 14:05:00,175,5,1,7229
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-06-09 21:00:00,2019-06-09 02:15:00,315,6,1,6911
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 20:00:00,2019-06-27 19:00:00,1380,3,0,14300
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-09 07:00:00,2019-06-09 01:20:00,1100,6,1,13033
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-24 04:00:00,2019-05-24 06:50:00,170,4,0,3943
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-03-09 09:35:00,2019-03-09 12:30:00,175,5,1,6205
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-06 11:30:00,2019-03-06 21:00:00,570,2,0,14871
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-18 02:55:00,2019-05-18 04:20:00,85,5,1,5678
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-01 11:30:00,2019-06-01 19:15:00,465,5,1,16108
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 20:35:00,2019-03-06 09:30:00,775,2,0,17261
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-05-12 05:55:00,2019-05-12 08:35:00,160,6,1,3311
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-12 11:30:00,2019-04-12 14:05:00,155,4,0,4174
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-09 16:55:00,2019-06-09 19:45:00,170,6,1,4823
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-09 22:00:00,2019-03-09 13:20:00,920,5,1,8425
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-15 11:10:00,2019-05-15 14:05:00,175,2,0,7229
GoAir,2,DEL,COK,DEL-COK,1,2019-06-09 10:35:00,2019-06-09 19:35:00,540,6,1,5281
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-09 08:00:00,2019-03-09 04:25:00,1225,5,1,17549
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-03 08:00:00,2019-06-03 21:00:00,780,0,0,13797
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-12 08:30:00,2019-04-12 11:20:00,170,4,0,4823
Air India,1,DEL,COK,DEL-COK,1,2019-06-03 17:40:00,2019-06-03 09:35:00,955,0,0,7258
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 12:50:00,2019-03-03 01:35:00,765,6,1,18192
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-01 10:00:00,2019-05-01 05:25:00,1165,2,0,13899
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 14:05:00,2019-05-09 20:45:00,400,3,0,10844
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-12 09:35:00,2019-05-12 09:45:00,1450,6,1,14151
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 15:15:00,2019-03-06 01:35:00,620,2,0,15147
GoAir,2,BLR,DEL,BLR-DEL,0,2019-06-15 07:45:00,2019-06-15 10:40:00,175,5,1,3898
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-15 05:05:00,2019-05-15 16:10:00,665,2,0,6818
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 16:30:00,2019-05-15 12:00:00,1170,2,0,14781
Air Asia,0,CCU,BLR,CCU-BLR,2,2019-05-21 15:10:00,2019-05-21 23:30:00,500,1,0,5192
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 05:30:00,2019-06-27 12:35:00,425,3,0,14441
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-24 20:25:00,2019-05-24 21:05:00,1480,4,0,14151
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-05-18 19:35:00,2019-05-18 23:15:00,220,5,1,4226
Air India,1,DEL,COK,DEL-COK,2,2019-05-27 20:15:00,2019-05-27 19:15:00,1380,0,0,13381
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 04:55:00,2019-06-15 19:00:00,845,5,1,10678
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-27 11:30:00,2019-03-27 18:50:00,440,2,0,12242
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-06-21 02:55:00,2019-06-21 04:20:00,85,4,0,4995
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 20:55:00,2019-06-01 04:25:00,450,5,1,10262
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-04-15 22:20:00,2019-04-15 00:40:00,140,0,0,3841
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 20:00:00,2019-05-09 12:00:00,960,3,0,9663
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-18 11:30:00,2019-04-18 14:05:00,155,3,0,5224
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-18 07:05:00,2019-05-18 19:15:00,730,5,1,14533
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-24 22:45:00,2019-05-24 00:15:00,90,4,0,2017
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-12 18:55:00,2019-06-12 22:00:00,185,2,0,5769
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-21 10:45:00,2019-03-21 18:50:00,485,3,0,11622
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-03 18:55:00,2019-04-03 21:50:00,175,2,0,4823
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-21 14:05:00,2019-03-21 11:25:00,1280,3,0,7832
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-24 07:30:00,2019-06-24 19:15:00,705,0,0,9001
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-06-27 12:00:00,2019-06-27 13:30:00,90,3,0,2754
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-24 07:10:00,2019-05-24 10:10:00,180,4,0,7229
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-09 21:05:00,2019-03-09 01:45:00,280,5,1,6937
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-06 10:00:00,2019-06-06 01:20:00,920,3,0,13033
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-05-03 05:55:00,2019-05-03 08:35:00,160,4,0,3625
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 21:25:00,2019-06-27 19:00:00,1295,3,0,13292
Air India,1,BLR,DEL,BLR-DEL,2,2019-03-12 08:50:00,2019-03-12 10:15:00,1525,1,0,12778
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-01 14:55:00,2019-06-01 17:25:00,150,5,1,3841
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-03-18 21:20:00,2019-03-18 22:45:00,85,0,0,2227
SpiceJet,8,CCU,BLR,CCU-BLR,1,2019-05-09 08:35:00,2019-05-09 17:15:00,520,3,0,6171
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-12 12:00:00,2019-05-12 07:55:00,1195,6,1,10676
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-24 19:30:00,2019-06-24 12:35:00,1025,0,0,13014
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-03-18 02:30:00,2019-03-18 04:00:00,90,0,0,2754
Air India,1,DEL,COK,DEL-COK,2,2019-03-27 17:15:00,2019-03-27 07:40:00,865,2,0,8367
Jet Airways,4,DEL,COK,DEL-COK,1,2019-04-03 02:15:00,2019-04-03 04:25:00,1570,2,0,5177
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-04-18 17:10:00,2019-04-18 19:40:00,150,3,0,4174
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-15 08:45:00,2019-05-15 19:00:00,615,2,0,9794
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 09:45:00,2019-05-27 16:10:00,385,0,0,10486
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-21 08:00:00,2019-05-21 19:15:00,675,1,0,15058
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-27 22:15:00,2019-04-27 00:50:00,155,5,1,4804
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-06 16:00:00,2019-03-06 19:45:00,1665,2,0,17024
GoAir,2,CCU,BLR,CCU-BLR,1,2019-05-12 16:40:00,2019-05-12 00:15:00,455,6,1,8855
Air India,1,DEL,COK,DEL-COK,1,2019-06-09 21:00:00,2019-06-09 07:40:00,640,6,1,8372
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-06-24 02:55:00,2019-06-24 04:20:00,85,0,0,4050
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-12 11:10:00,2019-05-12 14:05:00,175,6,1,7229
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-03-18 05:45:00,2019-03-18 07:05:00,80,0,0,2385
GoAir,2,BLR,DEL,BLR-DEL,0,2019-06-24 11:40:00,2019-06-24 14:30:00,170,0,0,3898
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-03 01:30:00,2019-03-03 04:15:00,165,6,1,6860
SpiceJet,8,DEL,COK,DEL-COK,1,2019-05-27 06:05:00,2019-05-27 11:20:00,315,0,0,6749
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-21 14:30:00,2019-05-21 23:15:00,525,1,0,15107
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-15 09:40:00,2019-06-15 04:25:00,1125,5,1,10368
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-21 07:00:00,2019-03-21 21:20:00,860,3,0,7832
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-27 13:15:00,2019-05-27 14:45:00,90,0,0,2385
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-24 14:25:00,2019-06-24 16:55:00,150,0,0,4804
Air India,1,DEL,COK,DEL-COK,2,2019-03-21 16:40:00,2019-03-21 19:15:00,1595,3,0,8236
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-27 11:30:00,2019-03-27 21:00:00,570,2,0,6416
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-09 11:30:00,2019-06-09 19:00:00,450,6,1,10262
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-09 22:50:00,2019-06-09 19:00:00,1210,6,1,14714
SpiceJet,8,CCU,BLR,CCU-BLR,1,2019-04-01 15:55:00,2019-04-01 21:25:00,330,0,0,7646
Air India,1,DEL,COK,DEL-COK,1,2019-06-01 20:40:00,2019-06-01 09:25:00,765,5,1,7480
Vistara,10,MAA,CCU,MAA-CCU,0,2019-05-27 17:45:00,2019-05-27 20:05:00,140,0,0,11982
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-18 10:35:00,2019-05-18 19:15:00,520,5,1,8309
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-09 05:30:00,2019-06-09 12:35:00,425,6,1,13344
Air India,1,CCU,BLR,CCU-BLR,1,2019-04-01 19:00:00,2019-04-01 09:50:00,890,0,0,4227
Air India,1,DEL,COK,DEL-COK,2,2019-03-21 12:00:00,2019-03-21 07:40:00,1180,3,0,9706
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-06 13:15:00,2019-05-06 14:45:00,90,0,0,2017
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-12 08:35:00,2019-06-12 22:30:00,835,2,0,6442
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-06-15 18:55:00,2019-06-15 22:00:00,185,5,1,8016
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-01 06:50:00,2019-04-01 12:10:00,320,0,0,5298
Vistara,10,BLR,DEL,BLR-DEL,0,2019-05-21 17:00:00,2019-05-21 19:35:00,155,1,0,4878
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 14:00:00,2019-06-24 04:25:00,865,0,0,10262
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-05-12 04:50:00,2019-05-12 09:50:00,300,6,1,4176
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-15 11:25:00,2019-06-15 01:30:00,845,5,1,5883
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 10:00:00,2019-06-06 19:00:00,540,3,0,12717
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-05-12 07:55:00,2019-05-12 10:15:00,140,6,1,3850
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-05-27 19:35:00,2019-05-27 21:55:00,140,0,0,3597
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-09 13:15:00,2019-05-09 14:45:00,90,3,0,2175
Air Asia,0,BLR,DEL,BLR-DEL,0,2019-04-12 23:55:00,2019-04-12 02:45:00,170,4,0,7080
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 21:10:00,2019-04-01 08:15:00,665,0,0,8849
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 08:25:00,2019-06-12 19:50:00,685,2,0,9899
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-15 07:00:00,2019-06-15 09:40:00,160,5,1,4878
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 07:30:00,2019-05-09 19:15:00,705,3,0,7787
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-05-03 17:45:00,2019-05-03 20:05:00,140,4,0,3597
GoAir,2,DEL,COK,DEL-COK,1,2019-04-01 10:35:00,2019-04-01 19:35:00,540,0,0,5281
Vistara,10,CCU,BLR,CCU-BLR,1,2019-05-15 20:20:00,2019-05-15 18:50:00,1350,2,0,9345
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-24 11:55:00,2019-06-24 22:30:00,635,0,0,6442
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-06 09:15:00,2019-06-06 21:00:00,705,3,0,6838
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-03 17:45:00,2019-06-03 20:05:00,140,0,0,3597
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-03-21 05:45:00,2019-03-21 07:05:00,80,3,0,3173
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-03 18:15:00,2019-06-03 01:30:00,435,0,0,13377
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 20:25:00,2019-05-09 18:00:00,1295,3,0,9314
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-09 13:15:00,2019-03-09 22:20:00,545,5,1,9856
Air India,1,DEL,COK,DEL-COK,1,2019-05-21 08:00:00,2019-05-21 19:15:00,675,1,0,8372
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 18:55:00,2019-04-01 18:15:00,1400,0,0,7064
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-01 22:15:00,2019-05-01 00:50:00,155,2,0,4804
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-27 05:30:00,2019-05-27 19:00:00,810,0,0,13029
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-24 14:20:00,2019-05-24 22:30:00,490,4,0,7640
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-01 08:00:00,2019-03-01 15:15:00,435,4,0,22270
Air India,1,BLR,DEL,BLR-DEL,0,2019-04-01 21:05:00,2019-04-01 23:55:00,170,0,0,4441
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-27 09:00:00,2019-05-27 04:25:00,1165,0,0,12898
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 18:55:00,2019-04-01 16:20:00,1285,0,0,7064
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 08:25:00,2019-06-09 20:45:00,740,6,1,10844
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-09 09:00:00,2019-06-09 11:25:00,145,6,1,4174
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 16:30:00,2019-06-12 20:45:00,1695,2,0,8529
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-21 22:10:00,2019-05-21 01:00:00,170,1,0,3625
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-05-21 00:30:00,2019-05-21 03:25:00,175,1,0,3419
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-05-24 05:15:00,2019-05-24 07:40:00,145,4,0,3850
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-24 16:50:00,2019-05-24 13:45:00,1255,4,0,12802
SpiceJet,8,DEL,COK,DEL-COK,1,2019-03-06 15:55:00,2019-03-06 21:55:00,360,2,0,9748
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-03 17:10:00,2019-06-03 01:30:00,500,0,0,6104
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-21 21:15:00,2019-06-21 00:15:00,180,4,0,3943
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-03 06:50:00,2019-06-03 16:10:00,560,0,0,7514
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-03-06 19:55:00,2019-03-06 22:35:00,160,2,0,18308
Air India,1,BOM,HYD,BOM-HYD,2,2019-03-06 21:10:00,2019-03-06 16:55:00,255,2,0,17327
Air India,1,DEL,COK,DEL-COK,2,2019-03-27 13:05:00,2019-03-27 07:40:00,1115,2,0,8892
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 10:20:00,2019-05-27 19:00:00,520,0,0,9794
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-01 00:30:00,2019-04-01 03:25:00,175,0,0,4423
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-24 20:00:00,2019-05-24 20:45:00,1485,4,0,10844
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-09 18:15:00,2019-05-09 19:00:00,1485,3,0,15554
Vistara,10,MAA,CCU,MAA-CCU,0,2019-05-01 17:45:00,2019-05-01 20:05:00,140,2,0,11982
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-06-03 06:25:00,2019-06-03 07:55:00,90,0,0,4049
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-03-24 14:20:00,2019-03-24 16:55:00,155,6,1,5618
Air India,1,DEL,COK,DEL-COK,2,2019-06-27 20:15:00,2019-06-27 19:15:00,1380,3,0,13591
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 10:00:00,2019-05-27 01:30:00,930,0,0,9508
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-18 09:45:00,2019-06-18 12:00:00,135,1,0,3543
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-18 18:55:00,2019-04-18 22:00:00,185,3,0,7229
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-18 11:30:00,2019-06-18 14:20:00,170,1,0,4668
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 14:05:00,2019-05-21 10:05:00,1200,1,0,14388
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 18:55:00,2019-05-15 12:00:00,1025,2,0,10844
Air India,1,DEL,COK,DEL-COK,1,2019-06-09 20:40:00,2019-06-09 09:25:00,765,6,1,7690
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 09:35:00,2019-05-21 09:45:00,1450,1,0,13067
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-04-03 05:45:00,2019-04-03 07:15:00,90,2,0,1965
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-09 16:00:00,2019-03-09 18:50:00,1610,5,1,16289
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-12 20:30:00,2019-05-12 08:55:00,745,6,1,10203
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-06 14:05:00,2019-05-06 23:35:00,570,0,0,15149
Vistara,10,CCU,BLR,CCU-BLR,1,2019-05-21 17:00:00,2019-05-21 23:25:00,385,1,0,9345
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-18 05:45:00,2019-05-18 07:15:00,90,5,1,2017
Vistara,10,CCU,BLR,CCU-BLR,1,2019-05-15 07:10:00,2019-05-15 23:25:00,975,2,0,9345
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-06 14:35:00,2019-05-06 15:20:00,1485,0,0,6528
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 07:00:00,2019-03-03 13:20:00,380,6,1,15603
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-24 06:45:00,2019-06-24 04:25:00,1300,0,0,13376
SpiceJet,8,DEL,COK,DEL-COK,1,2019-06-27 06:05:00,2019-06-27 11:20:00,315,3,0,5583
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-09 16:00:00,2019-06-09 19:00:00,1620,6,1,10577
Air India,1,DEL,COK,DEL-COK,2,2019-05-15 12:00:00,2019-05-15 07:40:00,1180,2,0,10651
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 14:05:00,2019-06-12 04:40:00,875,2,0,7594
Air Asia,0,CCU,BLR,CCU-BLR,1,2019-05-01 06:50:00,2019-05-01 10:30:00,220,2,0,6857
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-27 13:00:00,2019-04-27 15:50:00,170,5,1,4423
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-12 05:30:00,2019-06-12 12:35:00,425,2,0,13344
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-04-27 21:10:00,2019-04-27 00:05:00,175,5,1,3971
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 09:00:00,2019-06-24 19:00:00,600,0,0,18371
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-27 19:10:00,2019-03-27 04:25:00,1995,2,0,6643
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-06 11:30:00,2019-03-06 19:15:00,465,2,0,15077
Air India,1,BLR,DEL,BLR-DEL,0,2019-05-01 10:00:00,2019-05-01 12:45:00,165,2,0,6121
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-03-03 13:10:00,2019-03-03 14:30:00,80,6,1,5755
Air India,1,DEL,COK,DEL-COK,1,2019-04-09 20:40:00,2019-04-09 09:25:00,765,1,0,4487
SpiceJet,8,DEL,COK,DEL-COK,1,2019-05-21 08:45:00,2019-05-21 13:15:00,270,1,0,5158
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 20:00:00,2019-05-01 04:40:00,520,2,0,8586
Air India,1,BOM,HYD,BOM-HYD,0,2019-06-01 06:20:00,2019-06-01 07:40:00,80,5,1,3100
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-09 02:55:00,2019-05-09 04:20:00,85,3,0,3210
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-09 19:15:00,2019-05-09 12:35:00,1040,3,0,12373
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 06:40:00,2019-03-03 18:50:00,730,6,1,15135
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 05:30:00,2019-06-27 19:00:00,810,3,0,13292
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-06-06 13:15:00,2019-06-06 14:45:00,90,3,0,2017
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-12 14:35:00,2019-06-12 12:35:00,1320,2,0,10919
Vistara,10,BOM,HYD,BOM-HYD,1,2019-03-06 21:55:00,2019-03-06 22:55:00,1500,2,0,12395
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-21 09:45:00,2019-06-21 12:00:00,135,4,0,3543
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-06 19:35:00,2019-05-06 21:05:00,90,0,0,2228
Air India,1,DEL,COK,DEL-COK,2,2019-03-21 19:45:00,2019-03-21 19:15:00,1410,3,0,8236
Air Asia,0,DEL,COK,DEL-COK,1,2019-06-03 16:45:00,2019-06-03 06:35:00,830,0,0,11410
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-21 23:05:00,2019-05-21 12:35:00,810,1,0,15129
GoAir,2,CCU,BLR,CCU-BLR,0,2019-06-24 15:20:00,2019-06-24 17:55:00,155,0,0,3514
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 09:35:00,2019-06-06 21:05:00,690,3,0,13469
