airline,airlineid,source,destination,route,total_stops,departuredatetime,arrivaldatetime,durationminutes,dayofweek,isweekend,price,Total_Stops,DepartureHour,DepartureDay,DepartureMonth,DepartureWeekday,IsWeekend,DaysUntilDeparture,price_min,price_max,price_avg,Label
6,6,4,3,DEL-COK,1,2019-05-27 11:40:00,2019-05-27 01:30:00,0.27109515260323164,0,0,6795,1,0.4782608695652174,27,5,0,0,87,3876,52285,10539.014103129131,1
3,3,2,0,CCU-BLR,1,2019-04-24 15:15:00,2019-04-24 20:05:00,0.07719928186714542,2,0,4565,1,0.6521739130434783,24,4,2,0,54,3480,31945,9158.164693593315,1
3,3,4,3,DEL-COK,1,2019-03-09 18:35:00,2019-03-09 01:35:00,0.12387791741472172,5,1,12351,1,0.7826086956521738,9,3,5,1,8,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,0,2019-03-18 21:05:00,2019-03-18 00:20:00,0.04308797127468582,0,0,5021,0,0.9130434782608695,18,3,0,0,17,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,2,2019-05-21 13:05:00,2019-05-21 09:25:00,0.41113105924596055,1,0,10467,2,0.5652173913043478,21,5,1,0,81,3876,52285,10539.014103129131,0
1,1,0,4,BLR-DEL,0,2019-04-15 17:00:00,2019-04-15 19:45:00,0.03231597845601437,0,0,6121,0,0.7391304347826086,15,4,0,0,45,3257,79512,8017.424021838035,1
8,8,6,2,MAA-CCU,0,2019-03-15 17:45:00,2019-03-15 20:05:00,0.02333931777378815,4,0,6300,0,0.7391304347826086,15,3,4,0,14,3145,19630,4788.0837696335075,0
0,0,0,4,BLR-DEL,0,2019-03-01 05:50:00,2019-03-01 08:40:00,0.03411131059245961,4,0,10715,0,0.21739130434782608,1,3,4,0,0,3257,79512,8017.424021838035,0
1,1,2,0,CCU-BLR,0,2019-05-24 14:15:00,2019-05-24 16:45:00,0.026929982046678638,4,0,5510,0,0.6086956521739131,24,5,4,0,84,3480,31945,9158.164693593315,1
4,4,0,4,BLR-DEL,0,2019-05-03 18:55:00,2019-05-03 22:00:00,0.03949730700179534,4,0,6144,0,0.7826086956521738,3,5,4,0,63,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,2,2019-03-06 19:10:00,2019-03-06 19:45:00,0.502692998204668,2,0,19329,2,0.8260869565217391,6,3,2,0,5,3876,52285,10539.014103129131,0
1,1,1,5,BOM-HYD,2,2019-03-06 12:45:00,2019-03-06 19:25:00,0.6337522441651706,2,0,13253,2,0.5217391304347826,6,3,2,0,5,1759,25139,5059.187679083095,0
4,4,2,0,CCU-BLR,1,2019-05-12 06:30:00,2019-05-12 19:50:00,0.26032315978456017,6,1,13941,1,0.2608695652173913,12,5,6,1,72,3480,31945,9158.164693593315,0
3,3,2,0,CCU-BLR,0,2019-04-01 20:20:00,2019-04-01 22:55:00,0.02872531418312388,0,0,4488,0,0.8695652173913043,1,4,0,0,31,3480,31945,9158.164693593315,1
8,8,2,0,CCU-BLR,0,2019-06-03 06:55:00,2019-06-03 09:30:00,0.02872531418312388,0,0,3841,0,0.2608695652173913,3,6,0,0,94,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-05-15 11:25:00,2019-05-15 19:15:00,0.14183123877917414,2,0,7575,1,0.4782608695652174,15,5,2,0,75,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,2,2019-05-27 16:40:00,2019-05-27 19:15:00,0.5457809694793537,0,0,9968,2,0.6956521739130435,27,5,0,0,87,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-05-09 13:25:00,2019-05-09 19:00:00,0.6104129263913824,3,0,15129,2,0.5652173913043478,9,5,3,0,69,3876,52285,10539.014103129131,0
3,3,2,0,CCU-BLR,1,2019-05-06 07:10:00,2019-05-06 12:40:00,0.09156193895870737,0,0,4864,1,0.30434782608695654,6,5,0,0,66,3480,31945,9158.164693593315,1
1,1,4,3,DEL-COK,1,2019-06-03 17:20:00,2019-06-03 09:25:00,0.31956912028725315,0,0,7480,1,0.7391304347826086,3,6,0,0,94,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-03-06 07:00:00,2019-03-06 18:50:00,0.2280071813285458,2,0,15867,1,0.30434782608695654,6,3,2,0,5,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-21 09:35:00,2019-05-21 22:05:00,0.24236983842010773,1,0,13067,1,0.3913043478260869,21,5,1,0,81,3480,31945,9158.164693593315,0
1,1,2,0,CCU-BLR,1,2019-05-09 16:50:00,2019-05-09 07:55:00,0.29802513464991026,3,0,8366,1,0.6956521739130435,9,5,3,0,69,3480,31945,9158.164693593315,0
1,1,4,3,DEL-COK,2,2019-03-03 12:55:00,2019-03-03 19:15:00,0.6265709156193896,6,1,21571,2,0.5217391304347826,3,3,6,1,2,3876,52285,10539.014103129131,0
0,0,0,4,BLR-DEL,0,2019-05-12 04:55:00,2019-05-12 07:45:00,0.03411131059245961,6,1,4282,0,0.17391304347826086,12,5,6,1,72,3257,79512,8017.424021838035,1
1,1,4,3,DEL-COK,2,2019-05-09 16:55:00,2019-05-09 19:15:00,0.540394973070018,3,0,13591,2,0.6956521739130435,9,5,3,0,69,3876,52285,10539.014103129131,0
10,10,2,0,CCU-BLR,1,2019-04-01 20:20:00,2019-04-01 23:25:00,0.5565529622980252,0,0,7927,1,0.8695652173913043,1,4,0,0,31,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,1,2019-06-03 15:00:00,2019-06-03 19:00:00,0.5763016157989228,0,0,14714,1,0.6521739130434783,3,6,0,0,94,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,1,2019-03-12 18:55:00,2019-03-12 16:10:00,0.4308797127468582,1,0,11087,1,0.7826086956521738,12,3,1,0,11,3257,79512,8017.424021838035,0
1,1,4,3,DEL-COK,1,2019-03-01 04:00:00,2019-03-01 07:40:00,0.5691202872531419,4,0,28322,1,0.17391304347826086,1,3,4,0,0,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-01 17:00:00,2019-05-01 19:10:00,0.5368043087971275,2,0,9314,1,0.7391304347826086,1,5,2,0,61,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,1,2019-06-09 15:10:00,2019-06-09 20:00:00,0.07719928186714542,6,1,7060,1,0.6521739130434783,9,6,6,1,100,3876,52285,10539.014103129131,1
3,3,6,2,MAA-CCU,0,2019-03-01 11:35:00,2019-03-01 14:00:00,0.02513464991023339,4,0,7900,0,0.4782608695652174,1,3,4,0,0,3145,19630,4788.0837696335075,0
4,4,1,5,BOM-HYD,0,2019-06-24 02:55:00,2019-06-24 04:20:00,0.003590664272890485,0,0,5678,0,0.08695652173913043,24,6,0,0,115,1759,25139,5059.187679083095,0
3,3,2,0,CCU-BLR,1,2019-04-24 19:35:00,2019-04-24 00:10:00,0.0718132854578097,2,0,4860,1,0.8260869565217391,24,4,2,0,54,3480,31945,9158.164693593315,1
8,8,1,5,BOM-HYD,0,2019-05-01 05:45:00,2019-05-01 07:15:00,0.005385996409335729,2,0,2017,0,0.21739130434782608,1,5,2,0,61,1759,25139,5059.187679083095,1
3,3,2,0,CCU-BLR,1,2019-06-12 08:10:00,2019-06-12 13:00:00,0.07719928186714542,2,0,5069,1,0.34782608695652173,12,6,2,0,103,3480,31945,9158.164693593315,1
10,10,2,0,CCU-BLR,1,2019-06-09 07:10:00,2019-06-09 10:45:00,0.5673249551166967,6,1,9397,1,0.30434782608695654,9,6,6,1,100,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,1,2019-04-06 10:35:00,2019-04-06 15:35:00,0.08078994614003591,5,1,5073,1,0.43478260869565216,6,4,5,1,36,3876,52285,10539.014103129131,1
1,1,2,0,CCU-BLR,3,2019-03-24 05:55:00,2019-03-24 23:15:00,0.34649910233393183,6,1,15145,3,0.21739130434782608,24,3,6,1,23,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-24 09:15:00,2019-06-24 19:15:00,0.18850987432675048,0,0,8099,1,0.3913043478260869,24,6,0,0,115,3876,52285,10539.014103129131,1
1,1,0,4,BLR-DEL,1,2019-03-06 11:50:00,2019-03-06 19:50:00,0.14542190305206465,2,0,14594,1,0.4782608695652174,6,3,2,0,5,3257,79512,8017.424021838035,0
3,3,4,3,DEL-COK,0,2019-03-27 14:30:00,2019-03-27 17:35:00,0.03949730700179534,2,0,4729,0,0.6086956521739131,27,3,2,0,26,3876,52285,10539.014103129131,1
3,3,2,0,CCU-BLR,0,2019-05-21 22:15:00,2019-05-21 00:50:00,0.02872531418312388,1,0,4804,0,0.9565217391304348,21,5,1,0,81,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,2,2019-05-27 11:40:00,2019-05-27 19:00:00,0.13105924596050272,0,0,19644,2,0.4782608695652174,27,5,0,0,87,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-03-27 19:45:00,2019-03-27 19:15:00,0.4793536804308798,2,0,8656,2,0.8260869565217391,27,3,2,0,26,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,2,2019-06-09 09:40:00,2019-06-09 12:35:00,0.5529622980251347,6,1,13014,2,0.3913043478260869,9,6,6,1,100,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,1,2019-03-27 06:40:00,2019-03-27 16:10:00,0.177737881508079,2,0,6442,1,0.2608695652173913,27,3,2,0,26,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-05-09 13:00:00,2019-05-09 12:35:00,0.481149012567325,3,0,12373,1,0.5652173913043478,9,5,3,0,69,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-06-06 09:35:00,2019-06-06 14:25:00,0.5942549371633753,3,0,10539,1,0.3913043478260869,6,6,3,0,97,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-21 20:00:00,2019-05-21 09:20:00,0.26032315978456017,1,0,10844,1,0.8695652173913043,21,5,1,0,81,3480,31945,9158.164693593315,0
10,10,2,0,CCU-BLR,1,2019-06-06 17:00:00,2019-06-06 09:05:00,0.31956912028725315,3,0,8452,1,0.7391304347826086,6,6,3,0,97,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,1,2019-05-18 08:35:00,2019-05-18 22:30:00,0.27289048473967686,5,1,7144,1,0.34782608695652173,18,5,5,1,78,3876,52285,10539.014103129131,1
8,8,0,4,BLR-DEL,0,2019-03-09 20:30:00,2019-03-09 23:20:00,0.03411131059245961,5,1,5126,0,0.8695652173913043,9,3,5,1,8,3257,79512,8017.424021838035,1
6,6,4,3,DEL-COK,1,2019-06-12 19:00:00,2019-06-12 01:30:00,0.11310592459605028,2,0,6795,1,0.8260869565217391,12,6,2,0,103,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-05-12 21:10:00,2019-05-12 10:05:00,0.251346499102334,6,1,8586,1,0.9130434782608695,12,5,6,1,72,3480,31945,9158.164693593315,0
8,8,2,0,CCU-BLR,0,2019-05-18 09:00:00,2019-05-18 11:25:00,0.02513464991023339,5,1,4439,0,0.3913043478260869,18,5,5,1,78,3480,31945,9158.164693593315,1
8,8,0,4,BLR-DEL,0,2019-03-15 09:35:00,2019-03-15 12:30:00,0.035906642728904856,4,0,6205,0,0.3913043478260869,15,3,4,0,14,3257,79512,8017.424021838035,1
3,3,0,4,BLR-DEL,0,2019-05-06 00:30:00,2019-05-06 03:25:00,0.035906642728904856,0,0,4284,0,0.0,6,5,0,0,66,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-06-06 16:30:00,2019-06-06 23:35:00,0.125673249551167,3,0,14571,1,0.6956521739130435,6,6,3,0,97,3480,31945,9158.164693593315,0
0,0,2,0,CCU-BLR,0,2019-04-06 19:55:00,2019-04-06 22:25:00,0.026929982046678638,5,1,3807,0,0.8260869565217391,6,4,5,1,36,3480,31945,9158.164693593315,1
8,8,2,0,CCU-BLR,0,2019-03-06 06:55:00,2019-03-06 09:35:00,0.03052064631956912,2,0,3850,0,0.2608695652173913,6,3,2,0,5,3480,31945,9158.164693593315,1
8,8,2,0,CCU-BLR,1,2019-05-18 11:35:00,2019-05-18 18:50:00,0.12926391382405744,5,1,8479,1,0.4782608695652174,18,5,5,1,78,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-05-18 09:00:00,2019-05-18 21:00:00,0.23159784560143631,5,1,8073,1,0.3913043478260869,18,5,5,1,78,3876,52285,10539.014103129131,1
3,3,0,4,BLR-DEL,0,2019-06-01 13:00:00,2019-06-01 15:50:00,0.03411131059245961,5,1,3943,0,0.5652173913043478,1,6,5,1,92,3257,79512,8017.424021838035,1
3,3,6,2,MAA-CCU,0,2019-05-09 11:35:00,2019-05-09 14:00:00,0.02513464991023339,3,0,4332,0,0.4782608695652174,9,5,3,0,69,3145,19630,4788.0837696335075,0
8,8,2,0,CCU-BLR,0,2019-04-27 17:10:00,2019-04-27 19:40:00,0.026929982046678638,5,1,4174,0,0.7391304347826086,27,4,5,1,57,3480,31945,9158.164693593315,1
1,1,0,4,BLR-DEL,1,2019-03-01 11:50:00,2019-03-01 08:55:00,0.4272890484739677,4,0,14594,1,0.4782608695652174,1,3,4,0,0,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,2,2019-06-03 05:30:00,2019-06-03 19:00:00,0.2639138240574507,0,0,11507,2,0.21739130434782608,3,6,0,0,94,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-06-15 07:10:00,2019-06-15 22:30:00,0.303411131059246,5,1,6093,1,0.30434782608695654,15,6,5,1,106,3876,52285,10539.014103129131,1
3,3,0,4,BLR-DEL,0,2019-03-24 18:25:00,2019-03-24 21:20:00,0.035906642728904856,6,1,8033,0,0.7826086956521738,24,3,6,1,23,3257,79512,8017.424021838035,0
3,3,0,4,BLR-DEL,0,2019-06-27 16:55:00,2019-06-27 19:55:00,0.037701974865350096,3,0,4823,0,0.6956521739130435,27,6,3,0,118,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,2,2019-06-03 21:25:00,2019-06-03 12:35:00,0.2998204667863555,0,0,13292,2,0.9130434782608695,3,6,0,0,94,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-06-15 11:40:00,2019-06-15 19:15:00,0.1364452423698384,5,1,9526,1,0.4782608695652174,15,6,5,1,106,3876,52285,10539.014103129131,0
8,8,2,0,CCU-BLR,0,2019-03-21 22:20:00,2019-03-21 00:40:00,0.02333931777378815,3,0,3815,0,0.9565217391304348,21,3,3,0,20,3480,31945,9158.164693593315,1
3,3,6,2,MAA-CCU,0,2019-06-27 13:15:00,2019-06-27 15:35:00,0.02333931777378815,3,0,3597,0,0.5652173913043478,27,6,3,0,118,3145,19630,4788.0837696335075,1
4,4,4,3,DEL-COK,2,2019-06-15 14:35:00,2019-06-15 04:25:00,0.27109515260323164,5,1,13376,2,0.6086956521739131,15,6,5,1,106,3876,52285,10539.014103129131,0
8,8,1,5,BOM-HYD,0,2019-05-09 05:45:00,2019-05-09 07:15:00,0.005385996409335729,3,0,2017,0,0.21739130434782608,9,5,3,0,69,1759,25139,5059.187679083095,1
1,1,2,0,CCU-BLR,2,2019-03-24 09:25:00,2019-03-24 01:20:00,0.3159784560143627,6,1,11853,2,0.3913043478260869,24,3,6,1,23,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,1,2019-06-12 13:00:00,2019-06-12 19:00:00,0.10233393177737883,2,0,10262,1,0.5652173913043478,12,6,2,0,103,3876,52285,10539.014103129131,0
8,8,6,2,MAA-CCU,0,2019-03-24 09:30:00,2019-03-24 12:05:00,0.02872531418312388,6,1,3859,0,0.3913043478260869,24,3,6,1,23,3145,19630,4788.0837696335075,1
1,1,2,0,CCU-BLR,2,2019-06-09 07:00:00,2019-06-09 05:25:00,0.4560143626570916,6,1,12744,2,0.30434782608695654,9,6,6,1,100,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,2,2019-06-01 17:50:00,2019-06-01 01:30:00,0.1382405745062837,5,1,18485,2,0.7391304347826086,1,6,5,1,92,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,2,2019-05-06 09:50:00,2019-05-06 08:55:00,0.47037701974865354,0,0,13227,2,0.3913043478260869,6,5,0,0,66,3480,31945,9158.164693593315,0
3,3,6,2,MAA-CCU,0,2019-06-21 19:35:00,2019-06-21 21:55:00,0.02333931777378815,4,0,3597,0,0.8260869565217391,21,6,4,0,112,3145,19630,4788.0837696335075,1
3,3,2,0,CCU-BLR,0,2019-05-12 15:15:00,2019-05-12 17:45:00,0.026929982046678638,6,1,4804,0,0.6521739130434783,12,5,6,1,72,3480,31945,9158.164693593315,1
3,3,0,4,BLR-DEL,0,2019-06-15 06:05:00,2019-06-15 08:50:00,0.03231597845601437,5,1,4423,0,0.2608695652173913,15,6,5,1,106,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-06-09 15:00:00,2019-06-09 12:35:00,0.4380610412926392,6,1,10262,1,0.6521739130434783,9,6,6,1,100,3876,52285,10539.014103129131,0
8,8,6,2,MAA-CCU,0,2019-05-06 09:45:00,2019-05-06 12:00:00,0.02154398563734291,0,0,3543,0,0.3913043478260869,6,5,0,0,66,3145,19630,4788.0837696335075,1
3,3,2,0,CCU-BLR,0,2019-04-12 21:25:00,2019-04-12 00:05:00,0.03052064631956912,4,0,4174,0,0.9130434782608695,12,4,4,0,42,3480,31945,9158.164693593315,1
8,8,4,3,DEL-COK,1,2019-03-09 16:35:00,2019-03-09 22:50:00,0.10771992818671454,5,1,7084,1,0.6956521739130435,9,3,5,1,8,3876,52285,10539.014103129131,1
1,1,2,0,CCU-BLR,2,2019-05-15 09:50:00,2019-05-15 08:55:00,0.47037701974865354,2,0,14960,2,0.3913043478260869,15,5,2,0,75,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-03-24 06:30:00,2019-03-24 16:20:00,0.18491921005385997,6,1,13339,1,0.2608695652173913,24,3,6,1,23,3480,31945,9158.164693593315,0
4,4,0,4,BLR-DEL,0,2019-04-12 08:20:00,2019-04-12 11:20:00,0.037701974865350096,4,0,7229,0,0.34782608695652173,12,4,4,0,42,3257,79512,8017.424021838035,0
3,3,4,3,DEL-COK,1,2019-05-18 05:05:00,2019-05-18 16:10:00,0.2118491921005386,5,1,6818,1,0.21739130434782608,18,5,5,1,78,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,2,2019-06-06 06:45:00,2019-06-06 04:25:00,0.4398563734290844,3,0,13376,2,0.2608695652173913,6,6,3,0,97,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,1,2019-06-09 15:00:00,2019-06-09 01:30:00,0.1992818671454219,6,1,6316,1,0.6521739130434783,9,6,6,1,100,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,0,2019-06-18 18:05:00,2019-06-18 21:10:00,0.03949730700179534,1,0,5201,0,0.7826086956521738,18,6,1,0,109,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-05-18 23:30:00,2019-05-18 04:35:00,0.08258527827648116,5,1,10958,1,1.0,18,5,5,1,78,3876,52285,10539.014103129131,0
3,3,6,2,MAA-CCU,0,2019-06-21 11:35:00,2019-06-21 14:00:00,0.02513464991023339,4,0,3858,0,0.4782608695652174,21,6,4,0,112,3145,19630,4788.0837696335075,1
4,4,4,3,DEL-COK,1,2019-06-09 13:00:00,2019-06-09 19:00:00,0.10233393177737883,6,1,10262,1,0.5652173913043478,9,6,6,1,100,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,1,2019-05-24 09:10:00,2019-05-24 13:15:00,0.06104129263913824,4,0,8996,1,0.3913043478260869,24,5,4,0,84,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-03-27 05:10:00,2019-03-27 19:45:00,0.8043087971274686,2,0,8098,2,0.21739130434782608,27,3,2,0,26,3876,52285,10539.014103129131,1
8,8,6,2,MAA-CCU,0,2019-05-01 08:20:00,2019-05-01 10:35:00,0.02154398563734291,2,0,3543,0,0.34782608695652173,1,5,2,0,61,3145,19630,4788.0837696335075,1
6,6,4,3,DEL-COK,1,2019-05-24 07:30:00,2019-05-24 19:00:00,0.22082585278276484,4,0,10529,1,0.30434782608695654,24,5,4,0,84,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-03-21 02:15:00,2019-03-21 18:50:00,0.3303411131059246,3,0,7438,1,0.08695652173913043,21,3,3,0,20,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-05-09 14:00:00,2019-05-09 04:25:00,0.28366247755834834,3,0,12373,1,0.6086956521739131,9,5,3,0,69,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-05-27 07:10:00,2019-05-27 10:05:00,0.035906642728904856,0,0,4823,0,0.30434782608695654,27,5,0,0,87,3257,79512,8017.424021838035,1
4,4,0,4,BLR-DEL,0,2019-06-21 08:20:00,2019-06-21 11:20:00,0.037701974865350096,4,0,5769,0,0.34782608695652173,21,6,4,0,112,3257,79512,8017.424021838035,1
6,6,4,3,DEL-COK,1,2019-03-21 07:00:00,2019-03-21 13:20:00,0.1095152603231598,3,0,9042,1,0.30434782608695654,21,3,3,0,20,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,1,2019-04-06 17:20:00,2019-04-06 09:25:00,0.31956912028725315,5,1,4697,1,0.7391304347826086,6,4,5,1,36,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-05-09 14:05:00,2019-05-09 19:50:00,0.0969479353680431,3,0,10844,1,0.6086956521739131,9,5,3,0,69,3480,31945,9158.164693593315,0
0,0,0,4,BLR-DEL,0,2019-06-09 04:55:00,2019-06-09 07:45:00,0.03411131059245961,6,1,8420,0,0.17391304347826086,9,6,6,1,100,3257,79512,8017.424021838035,0
6,6,4,3,DEL-COK,1,2019-03-06 07:10:00,2019-03-06 16:10:00,0.16696588868940754,2,0,7563,1,0.30434782608695654,6,3,2,0,5,3876,52285,10539.014103129131,1
1,1,4,3,DEL-COK,1,2019-05-15 20:40:00,2019-05-15 09:25:00,0.24775583482944347,2,0,7480,1,0.8695652173913043,15,5,2,0,75,3876,52285,10539.014103129131,1
4,4,0,4,BLR-DEL,0,2019-05-06 11:10:00,2019-05-06 14:05:00,0.035906642728904856,0,0,4030,0,0.4782608695652174,6,5,0,0,66,3257,79512,8017.424021838035,1
6,6,4,3,DEL-COK,1,2019-06-12 07:10:00,2019-06-12 22:30:00,0.303411131059246,2,0,6513,1,0.30434782608695654,12,6,2,0,103,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-09 10:20:00,2019-06-09 17:35:00,0.12926391382405744,6,1,8355,1,0.43478260869565216,9,6,6,1,100,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,2,2019-05-21 15:05:00,2019-05-21 01:30:00,0.19748653500897667,1,0,16655,2,0.6521739130434783,21,5,1,0,81,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-18 05:45:00,2019-05-18 18:15:00,0.24236983842010773,5,1,10844,1,0.21739130434782608,18,5,5,1,78,3480,31945,9158.164693593315,0
8,8,2,0,CCU-BLR,0,2019-06-21 17:10:00,2019-06-21 19:40:00,0.026929982046678638,4,0,3873,0,0.7391304347826086,21,6,4,0,112,3480,31945,9158.164693593315,1
3,3,2,0,CCU-BLR,0,2019-06-09 15:15:00,2019-06-09 17:45:00,0.026929982046678638,6,1,5224,0,0.6521739130434783,9,6,6,1,100,3480,31945,9158.164693593315,1
4,4,2,0,CCU-BLR,1,2019-05-15 16:30:00,2019-05-15 12:00:00,0.3931777378815081,2,0,10844,1,0.6956521739130435,15,5,2,0,75,3480,31945,9158.164693593315,0
3,3,2,0,CCU-BLR,0,2019-03-03 05:30:00,2019-03-03 08:20:00,0.03411131059245961,6,1,4778,0,0.21739130434782608,3,3,6,1,2,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,1,2019-03-09 20:50:00,2019-03-09 18:50:00,0.4470377019748654,5,1,16289,1,0.8695652173913043,9,3,5,1,8,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,0,2019-03-18 05:10:00,2019-03-18 08:00:00,0.03411131059245961,0,0,5674,0,0.21739130434782608,18,3,0,0,17,3876,52285,10539.014103129131,1
1,1,1,5,BOM-HYD,2,2019-03-12 06:00:00,2019-03-12 11:55:00,0.6175942549371635,1,0,12854,2,0.2608695652173913,12,3,1,0,11,1759,25139,5059.187679083095,0
1,1,0,4,BLR-DEL,1,2019-03-09 22:00:00,2019-03-09 11:05:00,0.25493716337522443,5,1,8425,1,0.9565217391304348,9,3,5,1,8,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,2,2019-03-21 05:30:00,2019-03-21 18:50:00,0.77737881508079,3,0,9328,2,0.21739130434782608,21,3,3,0,20,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-03-03 02:15:00,2019-03-03 15:30:00,0.25852782764811494,6,1,17057,1,0.08695652173913043,3,3,6,1,2,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-05-03 19:50:00,2019-05-03 22:50:00,0.037701974865350096,4,0,7229,0,0.8260869565217391,3,5,4,0,63,3257,79512,8017.424021838035,0
3,3,4,3,DEL-COK,1,2019-03-03 11:30:00,2019-03-03 21:00:00,0.177737881508079,6,1,14871,1,0.4782608695652174,3,3,6,1,2,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-06-27 12:15:00,2019-06-27 19:00:00,0.6355475763016158,3,0,14300,2,0.5217391304347826,27,6,3,0,118,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-06-12 21:10:00,2019-06-12 09:20:00,0.23518850987432677,2,0,8529,1,0.9130434782608695,12,6,2,0,103,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-09 04:55:00,2019-06-09 19:00:00,0.2764811490125674,6,1,10877,1,0.17391304347826086,9,6,6,1,100,3876,52285,10539.014103129131,0
3,3,2,0,CCU-BLR,1,2019-05-21 17:35:00,2019-05-21 22:15:00,0.07360861759425494,1,0,5386,1,0.7391304347826086,21,5,1,0,81,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-03-27 10:45:00,2019-03-27 18:50:00,0.14721723518850988,2,0,11622,1,0.43478260869565216,27,3,2,0,26,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-05-27 03:50:00,2019-05-27 19:00:00,0.2998204667863555,0,0,10197,1,0.13043478260869565,27,5,0,0,87,3876,52285,10539.014103129131,0
0,0,4,3,DEL-COK,1,2019-05-21 16:45:00,2019-05-21 22:30:00,0.0969479353680431,1,0,8028,1,0.6956521739130435,21,5,1,0,81,3876,52285,10539.014103129131,1
3,3,1,5,BOM-HYD,0,2019-06-01 12:00:00,2019-06-01 13:30:00,0.005385996409335729,5,1,2754,0,0.5217391304347826,1,6,5,1,92,1759,25139,5059.187679083095,1
1,1,0,4,BLR-DEL,1,2019-03-03 08:15:00,2019-03-03 21:25:00,0.2567324955116697,6,1,6781,1,0.34782608695652173,3,3,6,1,2,3257,79512,8017.424021838035,1
8,8,2,0,CCU-BLR,0,2019-05-21 17:10:00,2019-05-21 19:40:00,0.026929982046678638,1,0,3841,0,0.7391304347826086,21,5,1,0,81,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-06-06 10:20:00,2019-06-06 19:15:00,0.1651705565529623,3,0,8266,1,0.43478260869565216,6,6,3,0,97,3876,52285,10539.014103129131,1
